makat,day_period,East_JLM_lines,service_types,Directness_measurements,Settlements_lines,West_metropolin_lines,InJerusalem_lines,percent_problematic_trips,number_of_complaints,passengersnumber_thousands,socioeco_2019
15504-3-0,3,0,3,0.69,0,0,1,2.44,44.0,18.356,2.0
14136-1-0,2,0,3,1.0,0,0,1,,,0.259,2.01
14136-1-0,1,0,3,1.0,0,0,1,0.0,,0.259,2.01
14136-1-0,3,0,3,1.0,0,0,1,16.67,1.0,0.259,2.01
30062-3-0,2,0,3,0.7,0,0,1,9.47,6.0,41.438,2.0
30062-3-0,1,0,3,0.7,0,0,1,3.09,23.0,41.438,2.0
30062-3-0,3,0,3,0.7,0,0,1,17.35,16.0,41.438,2.0
11844-1-0,2,0,3,0.64,0,0,1,0.0,,0.572,2.0
11844-1-0,1,0,3,0.64,0,0,1,,,0.572,2.0
11844-1-0,3,0,3,0.64,0,0,1,,,0.572,2.0
11882-2-0,2,0,3,0.56,0,0,1,,,0.096,2.0
11882-2-0,1,0,3,0.56,0,0,1,0.0,1.0,0.096,2.0
11882-2-0,3,0,3,0.56,0,0,1,,,0.096,2.0
10757-2-9,2,0,3,0.58,0,0,1,,,0.149,2.0
10757-2-9,1,0,3,0.58,0,0,1,0.0,,0.149,2.0
10757-2-9,3,0,3,0.58,0,0,1,,,0.149,2.0
10758-1-9,2,0,3,0.78,0,0,1,0.0,,0.047,2.0
10758-1-9,1,0,3,0.78,0,0,1,,,0.047,2.0
10758-1-9,3,0,3,0.78,0,0,1,,,0.047,2.0
27061-1-#,2,0,3,0.6,0,0,1,0.0,1.0,8.904,2.0
27061-1-#,1,0,3,0.6,0,0,1,0.0,3.0,8.904,2.0
27061-1-#,3,0,3,0.6,0,0,1,0.0,1.0,8.904,2.0
44081-1-#,2,0,3,0.57,0,0,1,0.0,7.0,12.058,2.0
44081-1-#,1,0,3,0.57,0,0,1,0.0,22.0,12.058,2.0
44081-1-#,3,0,3,0.57,0,0,1,0.0,20.0,12.058,2.0
47085-2-#,2,0,3,0.42,0,0,1,0.0,2.0,8.459,2.0
47085-2-#,1,0,3,0.42,0,0,1,0.0,17.0,8.459,2.0
47085-2-#,3,0,3,0.42,0,0,1,0.0,6.0,8.459,2.0
11278-3-2,2,1,3,0.5,0,0,0,0.0,,0.118,2.0
11278-3-2,1,1,3,0.5,0,0,0,0.0,,0.118,2.0
11278-3-2,3,1,3,0.5,0,0,0,0.0,,0.118,2.0
10765-2-9,2,0,3,0.75,0,0,1,,,0.013,2.0
10765-2-9,1,0,3,0.75,0,0,1,0.0,,0.013,2.0
10765-2-9,3,0,3,0.75,0,0,1,,,0.013,2.0
27061-2-#,2,0,3,0.61,0,0,1,0.0,,7.338,2.0
27061-2-#,1,0,3,0.61,0,0,1,0.0,5.0,7.338,2.0
27061-2-#,3,0,3,0.61,0,0,1,1.52,5.0,7.338,2.0
12025-1-#,2,0,3,0.68,0,0,1,2.5,6.0,12.489,2.0
12025-1-#,1,0,3,0.68,0,0,1,0.0,15.0,12.489,2.0
12025-1-#,3,0,3,0.68,0,0,1,0.0,10.0,12.489,2.0
11274-3-1,2,1,3,0.92,0,0,1,0.68,,46.89,2.0
11274-3-1,1,1,3,0.92,0,0,1,0.57,16.0,46.89,2.0
11274-3-1,3,1,3,0.92,0,0,1,1.75,3.0,46.89,2.0
10257-3-#,2,1,3,0.87,0,0,1,0.0,,6.659,2.0
10257-3-#,1,1,3,0.87,0,0,1,0.69,4.0,6.659,2.0
10257-3-#,3,1,3,0.87,0,0,1,3.95,1.0,6.659,2.0
12226-2-2,2,1,3,0.83,0,0,1,13.79,,6.054,2.0
12226-2-2,1,1,3,0.83,0,0,1,6.8,1.0,6.054,2.0
12226-2-2,3,1,3,0.83,0,0,1,11.76,,6.054,2.0
15285-3-2,2,1,2,0.47,0,0,0,4.17,,3.914,2.0
15285-3-2,1,1,2,0.47,0,0,0,1.52,,3.914,2.0
15285-3-2,3,1,2,0.47,0,0,0,8.7,,3.914,2.0
14275-3-#,2,1,3,0.47,0,0,1,2.3,,13.958,2.0
14275-3-#,1,1,3,0.47,0,0,1,1.75,1.0,13.958,2.0
14275-3-#,3,1,3,0.47,0,0,1,1.87,1.0,13.958,2.0
11207-3-#,2,1,3,0.9,0,0,1,0.0,,7.258,2.0
11207-3-#,1,1,3,0.9,0,0,1,7.91,1.0,7.258,2.0
11207-3-#,3,1,3,0.9,0,0,1,12.82,,7.258,2.0
16180-2-0,2,0,2,0.85,0,0,1,0.0,3.0,0.361,7.6
16180-2-0,1,0,2,0.85,0,0,1,0.0,2.0,0.361,7.6
16180-2-0,3,0,2,0.85,0,0,1,6.25,,0.361,7.6
12025-2-#,2,0,3,0.81,0,0,1,0.0,,12.631,2.0
12025-2-#,1,0,3,0.81,0,0,1,0.78,7.0,12.631,2.0
12025-2-#,3,0,3,0.81,0,0,1,0.0,2.0,12.631,2.0
13045-1-#,2,0,3,0.58,0,0,1,0.0,4.0,10.439,2.0
13045-1-#,1,0,3,0.58,0,0,1,0.0,17.0,10.439,2.0
13045-1-#,3,0,3,0.58,0,0,1,0.0,10.0,10.439,2.0
17271-3-2,2,1,3,0.72,0,0,1,2.0,,1.484,2.0
17271-3-2,1,1,3,0.72,0,0,1,0.0,1.0,1.484,2.0
17271-3-2,3,1,3,0.72,0,0,1,2.22,1.0,1.484,2.0
13272-3-#,2,1,3,0.67,0,0,1,0.0,,0.051,2.0
13272-3-#,1,1,3,0.67,0,0,1,0.0,,0.051,2.0
13272-3-#,3,1,3,0.67,0,0,1,0.0,,0.051,2.0
12205-3-0,2,1,3,0.72,0,0,1,12.5,6.0,7.768,2.0
12205-3-0,1,1,3,0.72,0,0,1,2.63,4.0,7.768,2.0
12205-3-0,3,1,3,0.72,0,0,1,6.67,1.0,7.768,2.0
11255-2-1,2,1,3,0.54,0,0,1,12.0,1.0,1.058,2.0
11255-2-1,1,1,3,0.54,0,0,1,,,1.058,2.0
11255-2-1,3,1,3,0.54,0,0,1,,,1.058,2.0
12292-2-#,2,0,1,0.82,1,0,0,0.0,,4.547,1.98
12292-2-#,1,0,1,0.82,1,0,0,2.44,39.0,4.547,1.98
12292-2-#,3,0,1,0.82,1,0,0,14.29,6.0,4.547,1.98
12292-1-1,2,0,1,0.93,1,0,0,,,0.029,1.0
12292-1-1,1,0,1,0.93,1,0,0,50.0,,0.029,1.0
12292-1-1,3,0,1,0.93,1,0,0,,,0.029,1.0
12293-1-1,2,0,1,0.99,1,0,0,,,0.093,1.0
12293-1-1,1,0,1,0.99,1,0,0,40.0,,0.093,1.0
12293-1-1,3,0,1,0.99,1,0,0,,,0.093,1.0
18279-1-#,2,0,1,0.69,1,0,0,,,0.074,1.0
18279-1-#,1,0,1,0.69,1,0,0,0.0,3.0,0.074,1.0
18279-1-#,3,0,1,0.69,1,0,0,,,0.074,1.0
10254-3-#,2,1,2,0.72,0,0,0,7.94,1.0,13.796,2.0
10254-3-#,1,1,2,0.72,0,0,0,5.97,1.0,13.796,2.0
10254-3-#,3,1,2,0.72,0,0,0,2.78,,13.796,2.0
11286-3-2,2,1,3,0.74,0,0,1,9.68,,7.474,2.0
11286-3-2,1,1,3,0.74,0,0,1,1.37,3.0,7.474,2.0
11286-3-2,3,1,3,0.74,0,0,1,0.0,,7.474,2.0
12287-3-#,2,1,3,1.0,0,0,1,0.0,1.0,2.359,2.0
12287-3-#,1,1,3,1.0,0,0,1,3.08,1.0,2.359,2.0
12287-3-#,3,1,3,1.0,0,0,1,2.5,3.0,2.359,2.0
18201-1-#,2,1,3,0.72,0,0,1,0.0,1.0,12.248,2.0
18201-1-#,1,1,3,0.72,0,0,1,0.33,1.0,12.248,2.0
18201-1-#,3,1,3,0.72,0,0,1,0.72,1.0,12.248,2.0
17246-1-#,2,0,1,0.66,1,0,0,7.89,50.0,4.256,1.01
17246-1-#,1,0,1,0.66,1,0,0,2.46,34.0,4.256,1.01
17246-1-#,3,0,1,0.66,1,0,0,3.03,16.0,4.256,1.01
16239-2-#,2,0,1,0.74,1,0,0,,,0.588,2.0
16239-2-#,1,0,1,0.74,1,0,0,5.26,9.0,0.588,2.0
16239-2-#,3,0,1,0.74,1,0,0,5.88,34.0,0.588,2.0
11185-1-0,2,0,2,0.85,0,1,0,5.0,3.0,2.958,5.44
11185-1-0,1,0,2,0.85,0,1,0,2.24,7.0,2.958,5.44
11185-1-0,3,0,2,0.85,0,1,0,0.0,7.0,2.958,5.44
12630-1-0,2,0,1,0.73,0,1,0,0.0,1.0,0.437,2.0
12630-1-0,1,0,1,0.73,0,1,0,3.23,8.0,0.437,2.0
12630-1-0,3,0,1,0.73,0,1,0,0.0,9.0,0.437,2.0
15289-1-0,2,0,2,0.74,0,1,0,,,0.212,4.07
15289-1-0,1,0,2,0.74,0,1,0,0.0,7.0,0.212,4.07
15289-1-0,3,0,2,0.74,0,1,0,0.0,17.0,0.212,4.07
15289-2-0,2,0,2,0.65,0,1,0,0.0,16.0,0.79,2.63
15289-2-0,1,0,2,0.65,0,1,0,0.0,3.0,0.79,2.63
15289-2-0,3,0,2,0.65,0,1,0,0.0,3.0,0.79,2.63
12195-2-1,2,0,2,0.81,0,1,0,,,0.187,6.17
12195-2-1,1,0,2,0.81,0,1,0,0.0,1.0,0.187,6.17
12195-2-1,3,0,2,0.81,0,1,0,0.0,,0.187,6.17
11185-2-2,2,0,2,0.82,0,1,0,,,1.434,5.61
11185-2-2,1,0,2,0.82,0,1,0,3.03,5.0,1.434,5.61
11185-2-2,3,0,2,0.82,0,1,0,5.0,1.0,1.434,5.61
12188-2-0,2,0,2,0.92,0,1,0,0.0,4.0,0.709,2.86
12188-2-0,1,0,2,0.92,0,1,0,1.67,6.0,0.709,2.86
12188-2-0,3,0,2,0.92,0,1,0,,,0.709,2.86
10756-1-9,2,0,3,0.8,0,0,1,0.0,1.0,0.202,2.0
10756-1-9,1,0,3,0.8,0,0,1,,,0.202,2.0
10756-1-9,3,0,3,0.8,0,0,1,,,0.202,2.0
47085-1-#,2,0,3,0.43,0,0,1,0.0,3.0,6.375,2.0
47085-1-#,1,0,3,0.43,0,0,1,0.0,29.0,6.375,2.0
47085-1-#,3,0,3,0.43,0,0,1,0.0,19.0,6.375,2.0
11256-3-2,2,1,3,0.95,0,0,1,4.29,1.0,8.804,2.0
11256-3-2,1,1,3,0.95,0,0,1,0.62,3.0,8.804,2.0
11256-3-2,3,1,3,0.95,0,0,1,0.0,,8.804,2.0
13263-1-1,2,1,2,0.3,0,0,0,12.5,,0.873,2.0
13263-1-1,1,1,2,0.3,0,0,0,0.0,,0.873,2.0
13263-1-1,3,1,2,0.3,0,0,0,8.33,,0.873,2.0
11206-3-1,2,1,3,0.88,0,0,1,24.39,,2.363,2.0
11206-3-1,1,1,3,0.88,0,0,1,0.0,,2.363,2.0
11206-3-1,3,1,3,0.88,0,0,1,,,2.363,2.0
12231-1-#,2,1,1,0.49,0,0,0,0.0,2.0,2.434,2.0
12231-1-#,1,1,1,0.49,0,0,0,7.14,,2.434,2.0
12231-1-#,3,1,1,0.49,0,0,0,12.5,4.0,2.434,2.0
14203-1-#,2,1,3,0.65,0,0,1,10.0,,3.308,2.0
14203-1-#,1,1,3,0.65,0,0,1,12.9,3.0,3.308,2.0
14203-1-#,3,1,3,0.65,0,0,1,11.76,5.0,3.308,2.0
12053-2-#,2,0,3,0.52,0,0,1,0.0,,3.691,2.0
12053-2-#,1,0,3,0.52,0,0,1,0.0,,3.691,2.0
12053-2-#,3,0,3,0.52,0,0,1,0.0,1.0,3.691,2.0
11790-1-#,2,0,3,0.64,0,0,1,0.0,,0.061,2.0
11790-1-#,1,0,3,0.64,0,0,1,,,0.061,2.0
11790-1-#,3,0,3,0.64,0,0,1,,,0.061,2.0
11970-2-#,2,0,3,0.06,0,0,1,,,0.152,2.0
11970-2-#,1,0,3,0.06,0,0,1,0.0,,0.152,2.0
11970-2-#,3,0,3,0.06,0,0,1,0.0,,0.152,2.0
10134-2-#,2,0,3,0.91,1,0,0,6.52,62.0,5.721,5.0
10134-2-#,1,0,3,0.91,1,0,0,3.08,55.0,5.721,5.0
10134-2-#,3,0,3,0.91,1,0,0,6.06,39.0,5.721,5.0
11156-2-1,2,0,3,0.44,0,1,0,14.29,4.0,0.497,8.0
11156-2-1,1,0,3,0.44,0,1,0,,,0.497,8.0
11156-2-1,3,0,3,0.44,0,1,0,,,0.497,8.0
11157-1-#,2,0,3,0.6,0,1,0,0.0,2.0,2.154,3.51
11157-1-#,1,0,3,0.6,0,1,0,4.65,2.0,2.154,3.51
11157-1-#,3,0,3,0.6,0,1,0,6.12,15.0,2.154,3.51
12154-2-א,2,0,3,0.73,0,1,0,0.0,,0.175,7.83
12154-2-א,1,0,3,0.73,0,1,0,,,0.175,7.83
12154-2-א,3,0,3,0.73,0,1,0,,,0.175,7.83
10105-1-#,2,0,3,0.71,1,0,0,,,0.089,2.09
10105-1-#,1,0,3,0.71,1,0,0,0.0,4.0,0.089,2.09
10105-1-#,3,0,3,0.71,1,0,0,,,0.089,2.09
11123-1-#,2,0,3,0.49,1,0,0,,,0.17,5.47
11123-1-#,1,0,3,0.49,1,0,0,,,0.17,5.47
11123-1-#,3,0,3,0.49,1,0,0,41.67,13.0,0.17,5.47
13121-2-#,2,0,3,0.62,1,0,0,0.0,1.0,0.142,6.0
13121-2-#,1,0,3,0.62,1,0,0,,,0.142,6.0
13121-2-#,3,0,3,0.62,1,0,0,,,0.142,6.0
10124-1-#,2,0,3,0.53,1,0,0,,,0.831,4.01
10124-1-#,1,0,3,0.53,1,0,0,7.14,2.0,0.831,4.01
10124-1-#,3,0,3,0.53,1,0,0,0.0,6.0,0.831,4.01
11142-2-#,2,0,2,0.56,1,0,0,0.0,5.0,2.236,3.7
11142-2-#,1,0,2,0.56,1,0,0,2.33,20.0,2.236,3.7
11142-2-#,3,0,2,0.56,1,0,0,8.33,7.0,2.236,3.7
14144-2-#,2,0,1,0.57,1,0,0,0.0,10.0,1.51,2.0
14144-2-#,1,0,1,0.57,1,0,0,8.06,15.0,1.51,2.0
14144-2-#,3,0,1,0.57,1,0,0,17.65,5.0,1.51,2.0
11145-1-#,2,0,1,0.64,1,0,0,5.26,26.0,3.279,2.0
11145-1-#,1,0,1,0.64,1,0,0,6.59,104.0,3.279,2.0
11145-1-#,3,0,1,0.64,1,0,0,24.24,59.0,3.279,2.0
15148-2-#,2,0,1,0.78,1,0,0,0.0,6.0,0.498,5.28
15148-2-#,1,0,1,0.78,1,0,0,2.63,8.0,0.498,5.28
15148-2-#,3,0,1,0.78,1,0,0,0.0,2.0,0.498,5.28
11376-1-#,2,0,2,0.64,1,0,0,25.0,8.0,0.162,2.55
11376-1-#,1,0,2,0.64,1,0,0,11.76,16.0,0.162,2.55
11376-1-#,3,0,2,0.64,1,0,0,12.5,4.0,0.162,2.55
12366-2-#,2,0,2,0.51,1,0,0,11.11,34.0,0.267,5.0
12366-2-#,1,0,2,0.51,1,0,0,40.0,11.0,0.267,5.0
12366-2-#,3,0,2,0.51,1,0,0,0.0,1.0,0.267,5.0
20383-2-#,2,0,2,0.74,1,0,0,0.0,11.0,0.609,3.0
20383-2-#,1,0,2,0.74,1,0,0,2.5,37.0,0.609,3.0
20383-2-#,3,0,2,0.74,1,0,0,50.0,4.0,0.609,3.0
11260-1-#,2,0,2,0.69,1,0,0,,,0.026,2.05
11260-1-#,1,0,2,0.69,1,0,0,0.0,6.0,0.026,2.05
11260-1-#,3,0,2,0.69,1,0,0,,,0.026,2.05
10163-1-0,2,0,3,0.7,0,0,1,0.0,2.0,1.868,2.0
10163-1-0,1,0,3,0.7,0,0,1,3.57,5.0,1.868,2.0
10163-1-0,3,0,3,0.7,0,0,1,0.0,,1.868,2.0
21078-1-0,2,0,3,0.44,0,0,1,0.0,5.0,12.955,2.0
21078-1-0,1,0,3,0.44,0,0,1,2.4,11.0,12.955,2.0
21078-1-0,3,0,3,0.44,0,0,1,1.52,5.0,12.955,2.0
14136-2-0,2,0,3,1.0,0,0,1,,,0.21,4.76
14136-2-0,1,0,3,1.0,0,0,1,3.12,,0.21,4.76
14136-2-0,3,0,3,1.0,0,0,1,33.33,,0.21,4.76
35097-3-0,2,0,3,0.79,0,0,1,6.76,3.0,9.811,2.06
35097-3-0,1,0,3,0.79,0,0,1,7.04,10.0,9.811,2.06
35097-3-0,3,0,3,0.79,0,0,1,24.39,5.0,9.811,2.06
10773-1-0,2,0,3,0.57,0,0,1,0.0,,0.082,2.0
10773-1-0,1,0,3,0.57,0,0,1,,,0.082,2.0
10773-1-0,3,0,3,0.57,0,0,1,,,0.082,2.0
11793-2-0,2,0,3,0.41,0,0,1,,,0.102,2.06
11793-2-0,1,0,3,0.41,0,0,1,0.0,,0.102,2.06
11793-2-0,3,0,3,0.41,0,0,1,,,0.102,2.06
11793-1-0,2,0,3,0.3,0,0,1,20.0,,0.102,2.0
11793-1-0,1,0,3,0.3,0,0,1,,,0.102,2.0
11793-1-0,3,0,3,0.3,0,0,1,,,0.102,2.0
10314-2-0,2,0,1,0.76,1,0,0,,,0.047,1.95
10314-2-0,1,0,1,0.76,1,0,0,0.0,1.0,0.047,1.95
10314-2-0,3,0,1,0.76,1,0,0,,,0.047,1.95
10324-2-0,2,0,1,0.78,1,0,0,,,0.018,2.0
10324-2-0,1,0,1,0.78,1,0,0,0.0,4.0,0.018,2.0
10324-2-0,3,0,1,0.78,1,0,0,,,0.018,2.0
10344-2-0,2,0,1,0.75,1,0,0,,,0.047,2.0
10344-2-0,1,0,1,0.75,1,0,0,50.0,,0.047,2.0
10344-2-0,3,0,1,0.75,1,0,0,,,0.047,2.0
12294-1-#,2,0,1,0.9,1,0,0,5.41,12.0,2.418,1.02
12294-1-#,1,0,1,0.9,1,0,0,4.4,17.0,2.418,1.02
12294-1-#,3,0,1,0.9,1,0,0,6.06,17.0,2.418,1.02
13221-2-#,2,0,1,0.68,1,0,0,,,0.064,1.95
13221-2-#,1,0,1,0.68,1,0,0,0.0,2.0,0.064,1.95
13221-2-#,3,0,1,0.68,1,0,0,0.0,,0.064,1.95
12241-2-#,2,0,1,0.7,1,0,0,,,0.111,1.97
12241-2-#,1,0,1,0.7,1,0,0,0.0,1.0,0.111,1.97
12241-2-#,3,0,1,0.7,1,0,0,,,0.111,1.97
12291-2-#,2,0,1,0.85,1,0,0,10.53,1.0,4.125,1.98
12291-2-#,1,0,1,0.85,1,0,0,5.52,6.0,4.125,1.98
12291-2-#,3,0,1,0.85,1,0,0,2.04,5.0,4.125,1.98
18279-2-#,2,0,1,0.7,1,0,0,,,0.123,1.97
18279-2-#,1,0,1,0.7,1,0,0,0.0,3.0,0.123,1.97
18279-2-#,3,0,1,0.7,1,0,0,,,0.123,1.97
11194-1-0,2,0,2,0.5,0,1,0,,,0.188,2.55
11194-1-0,1,0,2,0.5,0,1,0,0.0,5.0,0.188,2.55
11194-1-0,3,0,2,0.5,0,1,0,0.0,2.0,0.188,2.55
10629-1-0,2,0,1,0.84,0,1,0,,,0.175,2.0
10629-1-0,1,0,1,0.84,0,1,0,0.0,14.0,0.175,2.0
10629-1-0,3,0,1,0.84,0,1,0,0.0,7.0,0.175,2.0
10629-2-0,2,0,1,0.9,0,1,0,,,0.166,2.0
10629-2-0,1,0,1,0.9,0,1,0,0.0,16.0,0.166,2.0
10629-2-0,3,0,1,0.9,0,1,0,0.0,,0.166,2.0
11189-2-1,2,0,1,0.65,0,1,0,0.0,18.0,2.439,2.32
11189-2-1,1,0,1,0.65,0,1,0,0.0,7.0,2.439,2.32
11189-2-1,3,0,1,0.65,0,1,0,,,2.439,2.32
11541-2-#,2,0,3,0.55,0,0,1,2.27,11.0,3.92,2.0
11541-2-#,1,0,3,0.55,0,0,1,0.0,14.0,3.92,2.0
11541-2-#,3,0,3,0.55,0,0,1,0.0,3.0,3.92,2.0
12025-1-ך,2,0,3,0.5,0,0,1,,,0.206,2.0
12025-1-ך,1,0,3,0.5,0,0,1,0.0,6.0,0.206,2.0
12025-1-ך,3,0,3,0.5,0,0,1,,,0.206,2.0
11843-2-9,2,0,3,0.57,0,0,1,,,0.217,2.0
11843-2-9,1,0,3,0.57,0,0,1,0.0,,0.217,2.0
11843-2-9,3,0,3,0.57,0,0,1,,,0.217,2.0
12025-2-ב,2,0,3,0.54,0,0,1,0.0,1.0,3.007,2.0
12025-2-ב,1,0,3,0.54,0,0,1,0.0,8.0,3.007,2.0
12025-2-ב,3,0,3,0.54,0,0,1,0.0,2.0,3.007,2.0
11255-3-#,2,1,3,0.64,0,0,1,0.0,,14.835,2.0
11255-3-#,1,1,3,0.64,0,0,1,3.93,8.0,14.835,2.0
11255-3-#,3,1,3,0.64,0,0,1,6.35,7.0,14.835,2.0
18201-2-#,2,1,3,0.7,0,0,1,0.0,,11.673,2.0
18201-2-#,1,1,3,0.7,0,0,1,1.33,,11.673,2.0
18201-2-#,3,1,3,0.7,0,0,1,0.0,,11.673,2.0
10234-1-#,2,1,3,1.0,0,0,1,1.11,,10.544,2.0
10234-1-#,1,1,3,1.0,0,0,1,4.7,,10.544,2.0
10234-1-#,3,1,3,1.0,0,0,1,10.16,3.0,10.544,2.0
10214-3-2,2,1,3,0.97,0,0,0,20.0,,0.054,2.0
10214-3-2,1,1,3,0.97,0,0,0,55.56,,0.054,2.0
10214-3-2,3,1,3,0.97,0,0,0,62.5,,0.054,2.0
10213-3-#,2,1,3,0.02,0,0,1,33.33,,0.249,2.0
10213-3-#,1,1,3,0.02,0,0,1,33.33,2.0,0.249,2.0
10213-3-#,3,1,3,0.02,0,0,1,41.67,,0.249,2.0
