,route_desc,stop_code,StationOrder,trip_km_fact,stop_name,stop_lat,stop_lon
2295,12154-2-#,645,32,16.309,ויצמן/גבעת שאול,31.790348,35.197526
2296,10741-1-#,645,20,14.989,ויצמן/גבעת שאול,31.790348,35.197526
2297,10812-1-ה,645,18,6.368,ויצמן/גבעת שאול,31.790348,35.197526
2298,11842-1-8,645,20,12.252,ויצמן/גבעת שאול,31.790348,35.197526
2299,12154-2-א,645,26,11.666,ויצמן/גבעת שאול,31.790348,35.197526
2300,12345-2-#,645,23,25.613,ויצמן/גבעת שאול,31.790348,35.197526
2301,11541-1-#,645,29,17.788,ויצמן/גבעת שאול,31.790348,35.197526
2302,11972-1-#,645,6,4.307,ויצמן/גבעת שאול,31.790348,35.197526
2303,11618-2-1,645,10,35.286,ויצמן/גבעת שאול,31.790348,35.197526
2304,11145-2-#,645,18,24.276,ויצמן/גבעת שאול,31.790348,35.197526
2305,10902-1-#,645,16,9.021,ויצמן/גבעת שאול,31.790348,35.197526
2306,11617-2-1,645,10,35.757,ויצמן/גבעת שאול,31.790348,35.197526
2307,16217-1-0,645,24,41.365,ויצמן/גבעת שאול,31.790348,35.197526
2308,11189-2-1,645,13,20.935,ויצמן/גבעת שאול,31.790348,35.197526
2309,10802-1-ב,645,15,5.975,ויצמן/גבעת שאול,31.790348,35.197526
2310,11156-2-1,645,28,17.186,ויצמן/גבעת שאול,31.790348,35.197526
2311,15031-1-0,645,18,23.586,ויצמן/גבעת שאול,31.790348,35.197526
2312,11189-2-0,645,13,19.674,ויצמן/גבעת שאול,31.790348,35.197526
2313,11157-2-#,645,30,11.559,ויצמן/גבעת שאול,31.790348,35.197526
2314,10105-2-#,645,32,25.378,ויצמן/גבעת שאול,31.790348,35.197526
2315,30062-3-0,645,19,10.044,ויצמן/גבעת שאול,31.790348,35.197526
2316,13052-2-#,9903,59,16.135,רוזנטל,31.78861,35.178552
2317,10786-1-#,9903,11,11.084,רוזנטל,31.78861,35.178552
2318,13033-1-ה,9903,17,20.532,רוזנטל,31.78861,35.178552
2319,13033-1-#,9903,17,21.046,רוזנטל,31.78861,35.178552
2320,10754-2-9,9903,32,10.404,רוזנטל,31.78861,35.178552
2321,10822-1-0,9903,16,10.706,רוזנטל,31.78861,35.178552
2322,17055-2-#,9903,39,11.812,רוזנטל,31.78861,35.178552
2323,10902-2-#,9903,32,8.588,רוזנטל,31.78861,35.178552
2324,11842-1-8,9903,12,12.252,רוזנטל,31.78861,35.178552
2325,10812-1-ח,9903,12,6.884,רוזנטל,31.78861,35.178552
2326,13245-2-#,9903,9,27.349,רוזנטל,31.78861,35.178552
2327,13033-1-ו,9903,17,21.942,רוזנטל,31.78861,35.178552
2328,11972-2-#,9903,14,6.295,רוזנטל,31.78861,35.178552
2329,10802-1-ע,9903,11,6.973,רוזנטל,31.78861,35.178552
2330,11225-2-#,9903,9,28.551,רוזנטל,31.78861,35.178552
2331,10812-1-ה,9903,10,6.368,רוזנטל,31.78861,35.178552
2332,18074-2-0,9903,17,20.016,רוזנטל,31.78861,35.178552
2333,12890-2-#,9903,17,4.83,רוזנטל,31.78861,35.178552
2334,34001-1-ח,9903,17,20.453,רוזנטל,31.78861,35.178552
2335,13052-2-א,9903,61,16.605,רוזנטל,31.78861,35.178552
2336,10784-1-#,9903,10,12.407,רוזנטל,31.78861,35.178552
2337,11794-1-#,9903,17,13.043,רוזנטל,31.78861,35.178552
2338,11842-2-9,9903,26,13.627,רוזנטל,31.78861,35.178552
2339,12295-2-#,9903,9,34.429,רוזנטל,31.78861,35.178552
2340,11842-1-9,9903,10,11.254,רוזנטל,31.78861,35.178552
2341,13334-2-0,9903,16,45.91,רוזנטל,31.78861,35.178552
2342,10802-1-ב,9903,9,5.975,רוזנטל,31.78861,35.178552
2343,10344-2-0,9903,16,48.121,רוזנטל,31.78861,35.178552
2344,10314-2-0,9903,16,46.849,רוזנטל,31.78861,35.178552
2345,21003-1-ץ,9903,17,26.234,רוזנטל,31.78861,35.178552
2346,10902-1-#,9903,10,9.021,רוזנטל,31.78861,35.178552
2347,10324-2-0,9903,16,45.603,רוזנטל,31.78861,35.178552
2348,10758-1-9,146,3,5.713,מינץ/מירסקי,31.821168,35.193413
2349,12811-1-ע,146,3,9.156,מינץ/מירסקי,31.821168,35.193413
2350,13064-1-#,146,33,13.392,מינץ/מירסקי,31.821168,35.193413
2351,10516-2-0,146,25,17.638,מינץ/מירסקי,31.821168,35.193413
2352,44081-1-#,146,44,19.339,מינץ/מירסקי,31.821168,35.193413
2353,12241-1-#,146,31,32.102,מינץ/מירסקי,31.821168,35.193413
2354,11971-1-#,146,8,11.559,מינץ/מירסקי,31.821168,35.193413
2355,10758-2-9,146,15,8.894,מינץ/מירסקי,31.821168,35.193413
2356,14860-1-#,146,8,10.615,מינץ/מירסקי,31.821168,35.193413
2357,10742-1-#,146,26,11.566,מינץ/מירסקי,31.821168,35.193413
2358,13221-1-#,146,35,33.037,מינץ/מירסקי,31.821168,35.193413
2359,11971-2-#,146,9,10.295,מינץ/מירסקי,31.821168,35.193413
2360,10740-1-#,146,36,18.501,מינץ/מירסקי,31.821168,35.193413
2361,11785-1-#,146,3,8.634,מינץ/מירסקי,31.821168,35.193413
2362,10806-2-#,146,18,8.142,מינץ/מירסקי,31.821168,35.193413
2363,36086-2-#,146,39,12.555,מינץ/מירסקי,31.821168,35.193413
2364,10816-2-#,146,20,8.947,מינץ/מירסקי,31.821168,35.193413
2365,10743-1-#,146,25,10.413,מינץ/מירסקי,31.821168,35.193413
2366,10741-1-#,146,26,14.989,מינץ/מירסקי,31.821168,35.193413
2367,13064-1-א,146,36,14.141,מינץ/מירסקי,31.821168,35.193413
2368,12716-2-#,146,46,16.485,מינץ/מירסקי,31.821168,35.193413
2369,13036-2-#,146,19,9.812,מינץ/מירסקי,31.821168,35.193413
2370,14360-1-#,61219,9,22.833,שדרות רחל אמנו/שדרות דוד המלך,31.667074,35.161192
2371,10267-2-#,61219,14,33.16,שדרות רחל אמנו/שדרות דוד המלך,31.667074,35.161192
2372,10267-1-#,61219,40,34.009,שדרות רחל אמנו/שדרות דוד המלך,31.667074,35.161192
2373,11153-1-#,2441,12,20.161,יסמין/קרן היסוד,31.800636,35.141867
2374,12154-2-א,2441,5,11.666,יסמין/קרן היסוד,31.800636,35.141867
2375,11153-2-#,2441,27,18.248,יסמין/קרן היסוד,31.800636,35.141867
2376,12154-2-#,2441,11,16.309,יסמין/קרן היסוד,31.800636,35.141867
2377,13016-1-ש,115,18,15.503,זית רענן/תורת חסד,31.798423,35.209575
2378,15098-1-ד,115,8,4.055,זית רענן/תורת חסד,31.798423,35.209575
2379,10752-2-9,115,4,6.288,זית רענן/תורת חסד,31.798423,35.209575
2380,21003-1-ץ,115,73,26.234,זית רענן/תורת חסד,31.798423,35.209575
2381,16057-2-ז,115,9,16.57,זית רענן/תורת חסד,31.798423,35.209575
2382,12716-1-#,115,44,16.836,זית רענן/תורת חסד,31.798423,35.209575
2383,11224-2-#,115,11,27.988,זית רענן/תורת חסד,31.798423,35.209575
2384,10904-2-#,115,4,4.908,זית רענן/תורת חסד,31.798423,35.209575
2385,21003-2-1,115,16,8.868,זית רענן/תורת חסד,31.798423,35.209575
2386,13052-2-#,115,23,16.135,זית רענן/תורת חסד,31.798423,35.209575
2387,13016-1-ר,115,18,13.566,זית רענן/תורת חסד,31.798423,35.209575
2388,11971-1-#,115,28,11.559,זית רענן/תורת חסד,31.798423,35.209575
2389,14009-2-ד,115,38,19.717,זית רענן/תורת חסד,31.798423,35.209575
2390,13052-2-א,115,23,16.605,זית רענן/תורת חסד,31.798423,35.209575
2391,11970-2-#,115,13,5.702,זית רענן/תורת חסד,31.798423,35.209575
2392,10905-2-#,115,4,5.523,זית רענן/תורת חסד,31.798423,35.209575
2393,12244-2-#,115,11,26.784,זית רענן/תורת חסד,31.798423,35.209575
2394,10902-2-#,115,5,8.588,זית רענן/תורת חסד,31.798423,35.209575
2395,12745-1-ב,115,28,13.897,זית רענן/תורת חסד,31.798423,35.209575
2396,12294-2-#,60089,9,25.046,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2397,14296-2-#,60089,35,31.978,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2398,12293-2-#,60089,9,24.782,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2399,12244-2-#,60089,22,26.784,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2400,13245-2-#,60089,27,27.349,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2401,12292-2-#,60089,9,25.438,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2402,12295-2-#,60089,50,34.429,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2403,12242-2-#,60089,19,29.983,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2404,17246-2-#,60089,13,28.164,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2405,12241-2-#,60089,22,31.957,מעזריטש/שדרות דרך האר''י,31.70371,35.125227
2406,15098-2-ב,211,16,4.883,שמואל הנביא/יקים,31.791394,35.22416
2407,14136-2-0,211,12,7.466,שמואל הנביא/יקים,31.791394,35.22416
2408,21003-1-ו,211,24,14.304,שמואל הנביא/יקים,31.791394,35.22416
2409,17246-1-7,211,26,26.786,שמואל הנביא/יקים,31.791394,35.22416
2410,21003-1-#,211,24,11.144,שמואל הנביא/יקים,31.791394,35.22416
2411,12900-2-#,211,12,5.194,שמואל הנביא/יקים,31.791394,35.22416
2412,11783-2-#,211,13,7.783,שמואל הנביא/יקים,31.791394,35.22416
2413,10753-2-9,211,15,4.547,שמואל הנביא/יקים,31.791394,35.22416
2414,14226-1-#,211,37,29.464,שמואל הנביא/יקים,31.791394,35.22416
2415,34001-1-ח,211,31,20.453,שמואל הנביא/יקים,31.791394,35.22416
2416,17246-1-#,211,34,28.657,שמואל הנביא/יקים,31.791394,35.22416
2417,16096-2-ד,211,19,5.903,שמואל הנביא/יקים,31.791394,35.22416
2418,10163-1-0,211,12,12.925,שמואל הנביא/יקים,31.791394,35.22416
2419,21003-1-ץ,211,48,26.234,שמואל הנביא/יקים,31.791394,35.22416
2420,17246-1-9,211,31,43.503,שמואל הנביא/יקים,31.791394,35.22416
2421,14226-1-7,211,29,27.567,שמואל הנביא/יקים,31.791394,35.22416
2422,34001-1-ב,211,14,21.388,שמואל הנביא/יקים,31.791394,35.22416
2423,14051-1-#,211,27,10.061,שמואל הנביא/יקים,31.791394,35.22416
2424,14226-1-9,211,34,44.309,שמואל הנביא/יקים,31.791394,35.22416
2425,21003-3-ז,211,24,10.902,שמואל הנביא/יקים,31.791394,35.22416
2426,21003-3-#,211,24,9.448,שמואל הנביא/יקים,31.791394,35.22416
2427,11152-1-#,2478,29,20.2,שמעון סוויסה/רמב''ם,31.797504,35.16382
2428,11155-2-א,2478,35,15.835,שמעון סוויסה/רמב''ם,31.797504,35.16382
2429,12154-2-א,2478,22,11.666,שמעון סוויסה/רמב''ם,31.797504,35.16382
2430,11152-2-#,2478,12,15.199,שמעון סוויסה/רמב''ם,31.797504,35.16382
2431,10104-1-#,2478,25,37.427,שמעון סוויסה/רמב''ם,31.797504,35.16382
2432,12159-1-#,2478,35,18.83,שמעון סוויסה/רמב''ם,31.797504,35.16382
2433,10104-2-#,2478,37,20.811,שמעון סוויסה/רמב''ם,31.797504,35.16382
2434,12154-2-#,2478,28,16.309,שמעון סוויסה/רמב''ם,31.797504,35.16382
2435,12159-2-#,2478,17,13.718,שמעון סוויסה/רמב''ם,31.797504,35.16382
2436,11153-1-#,2478,39,20.161,שמעון סוויסה/רמב''ם,31.797504,35.16382
2437,10176-2-#,63965,9,22.742,דרך צמח השדה/הסוף,31.768562,35.303671
2438,11209-2-#,63965,33,34.694,דרך צמח השדה/הסוף,31.768562,35.303671
2439,15166-1-#,63965,18,15.758,דרך צמח השדה/הסוף,31.768562,35.303671
2440,13121-1-#,63965,31,25.208,דרך צמח השדה/הסוף,31.768562,35.303671
2441,11209-1-#,63965,45,32.994,דרך צמח השדה/הסוף,31.768562,35.303671
2442,15125-1-#,63965,34,20.693,דרך צמח השדה/הסוף,31.768562,35.303671
2443,10176-1-#,63965,18,22.412,דרך צמח השדה/הסוף,31.768562,35.303671
2444,36086-2-#,170,16,12.555,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2445,10803-1-ד,170,6,6.546,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2446,12067-1-א,170,17,10.997,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2447,11843-1-9,170,6,5.805,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2448,10762-1-9,170,17,7.28,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2449,12242-2-#,170,16,29.983,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2450,11823-1-0,170,16,14.124,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2451,34001-1-ו,170,17,20.909,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2452,10763-1-9,170,5,4.912,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2453,11843-1-8,170,16,7.894,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2454,47085-1-#,170,16,13.973,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2455,10743-1-#,170,17,10.413,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2456,12067-1-#,170,17,13.414,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2457,10813-1-כ,170,9,7.857,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2458,16056-1-#,170,17,9.464,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2459,16222-2-#,170,16,31.187,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2460,16056-3-#,170,17,9.305,האדמור מלובאויטש/חזון איש,31.807813,35.220173
2461,13033-2-ח,2524,35,10.839,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2462,17055-2-#,2524,40,11.812,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2463,13033-2-ו,2524,65,22.673,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2464,10812-1-ה,2524,11,6.368,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2465,13033-2-ב,2524,59,21.259,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2466,10786-1-#,2524,12,11.084,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2467,10802-1-ע,2524,12,6.973,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2468,12065-2-א,2524,1,11.399,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2469,19075-2-0,2524,1,17.193,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2470,13064-1-#,2524,1,13.392,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2471,21003-1-ץ,2524,18,26.234,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2472,47091-2-0,2524,6,18.611,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2473,11842-1-8,2524,13,12.252,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2474,13052-1-א,2524,20,16.605,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2475,10812-1-ח,2524,13,6.884,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2476,24170-1-#,2524,1,19.919,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2477,12065-2-ב,2524,1,11.73,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2478,11842-1-9,2524,11,11.254,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2479,18074-2-0,2524,18,20.016,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2480,12067-2-#,2524,1,13.241,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
2481,13052-2-#,2524,60,16.135,מסוף הר נוף/כנפי נשרים,31.787175,35.181048
