,CODE OF LOCALITY,name_hebrew,name_english,socioeco_2019,pop_2019,RANK_2019,YISHUV_STAT11,ultraorthodox_percent,updated_ultraorthodox_percent
692,3000,ירושלים,JERUSALEM,2.0,3558,278.0,30001631,41.7,41.7
693,3000,ירושלים,JERUSALEM,2.0,6099,279.0,30000932,87.2,87.2
694,3000,ירושלים,JERUSALEM,2.0,3756,284.0,30000434,68.8,68.8
695,3000,ירושלים,JERUSALEM,2.0,6222,298.0,30000421,69.5,69.5
696,3000,ירושלים,JERUSALEM,2.0,446,312.0,30001024,..,0.0
697,3000,ירושלים,JERUSALEM,2.0,714,330.0,30000858,46.9,46.9
698,3000,ירושלים,JERUSALEM,2.0,2398,333.0,30001211,14.6,14.6
699,3000,ירושלים,JERUSALEM,2.0,1261,337.0,30000543,..,0.0
700,3000,ירושלים,JERUSALEM,2.0,4990,355.0,30001122,46.4,46.4
701,3000,ירושלים,JERUSALEM,2.0,789,358.0,30000843,22.7,22.7
702,3000,ירושלים,JERUSALEM,2.0,2190,359.0,30000934,80.1,80.1
703,3000,ירושלים,JERUSALEM,2.0,4807,360.0,30001132,33.2,33.2
704,3000,ירושלים,JERUSALEM,2.0,2582,368.0,30000433,60.5,60.5
705,3000,ירושלים,JERUSALEM,2.0,912,374.0,30000861,39.5,39.5
706,3000,ירושלים,JERUSALEM,2.0,2968,380.0,30000931,81,81.0
707,3000,ירושלים,JERUSALEM,2.0,164,400.0,30000811,,0.0
708,3000,ירושלים,JERUSALEM,2.0,1764,419.0,30000853,36.8,36.8
709,3000,ירושלים,JERUSALEM,2.0,5533,432.0,30001015,36.2,36.2
710,3000,ירושלים,JERUSALEM,2.0,3185,437.0,30001212,2.8,2.8
711,3000,ירושלים,JERUSALEM,2.0,2828,444.0,30001337,2.8,2.8
712,3000,ירושלים,JERUSALEM,2.0,4437,454.0,30001143,9.6,9.6
713,3000,ירושלים,JERUSALEM,2.0,2477,474.0,30001354,..,0.0
714,3000,ירושלים,JERUSALEM,2.0,5453,479.0,30000431,59.5,59.5
715,3000,ירושלים,JERUSALEM,2.0,4650,493.0,30001141,12.8,12.8
716,3000,ירושלים,JERUSALEM,2.0,3212,509.0,30001344,5.1,5.1
717,3000,ירושלים,JERUSALEM,2.0,3553,527.0,30001641,17.5,17.5
718,3000,ירושלים,JERUSALEM,2.0,2548,542.0,30001213,6.2,6.2
719,3000,ירושלים,JERUSALEM,2.0,6665,550.0,30001221,42.3,42.3
720,3000,ירושלים,JERUSALEM,2.0,2283,551.0,30000124,22.3,22.3
721,3000,ירושלים,JERUSALEM,2.0,4107,561.0,30000125,35.9,35.9
722,3000,ירושלים,JERUSALEM,2.0,4833,568.0,30000123,23.7,23.7
723,3000,ירושלים,JERUSALEM,2.0,4108,569.0,30001124,41.3,41.3
724,3000,ירושלים,JERUSALEM,2.0,2949,579.0,30001355,,0.0
725,3000,ירושלים,JERUSALEM,2.0,1446,584.0,30000862,39.7,39.7
726,3000,ירושלים,JERUSALEM,2.0,3508,585.0,30000542,19.7,19.7
727,3000,ירושלים,JERUSALEM,2.0,1202,591.0,30000848,8.2,8.2
728,3000,ירושלים,JERUSALEM,2.0,2470,599.0,30001353,..,0.0
729,3000,ירושלים,JERUSALEM,2.0,1941,619.0,30001142,12.5,12.5
730,3000,ירושלים,JERUSALEM,2.0,4968,640.0,30000121,14.6,14.6
731,3000,ירושלים,JERUSALEM,2.0,1547,644.0,30000855,19,19.0
732,3000,ירושלים,JERUSALEM,2.0,5673,649.0,30001633,16.7,16.7
733,3000,ירושלים,JERUSALEM,2.0,5939,652.0,30001632,10.1,10.1
734,3000,ירושלים,JERUSALEM,2.0,1969,658.0,30001123,38.6,38.6
735,3000,ירושלים,JERUSALEM,2.0,6308,667.0,30001625,,0.0
736,3000,ירושלים,JERUSALEM,2.0,3241,685.0,30000122,17.2,17.2
737,3000,ירושלים,JERUSALEM,2.0,4386,689.0,30001624,,0.0
738,3000,ירושלים,JERUSALEM,2.0,1682,709.0,30001345,19.4,19.4
739,3000,ירושלים,JERUSALEM,2.0,2945,741.0,30001642,7.2,7.2
740,3000,ירושלים,JERUSALEM,2.0,6637,742.0,30001622,10.9,10.9
741,3000,ירושלים,JERUSALEM,2.0,1523,756.0,30001134,..,0.0
742,3000,ירושלים,JERUSALEM,2.0,1816,763.0,30000854,15.2,15.2
743,3000,ירושלים,JERUSALEM,2.0,3016,764.0,30001131,11.4,11.4
744,3000,ירושלים,JERUSALEM,2.0,2921,765.0,30001121,21.5,21.5
745,3000,ירושלים,JERUSALEM,2.0,2715,794.0,30001214,..,0.0
746,3000,ירושלים,JERUSALEM,2.0,1037,805.0,30000846,..,0.0
747,3000,ירושלים,JERUSALEM,2.0,2603,815.0,30001643,14.3,14.3
748,3000,ירושלים,JERUSALEM,2.0,4439,820.0,30000132,..,0.0
749,3000,ירושלים,JERUSALEM,2.0,2684,830.0,30000134,..,0.0
750,3000,ירושלים,JERUSALEM,2.0,5506,839.0,30000133,8.6,8.6
751,3000,ירושלים,JERUSALEM,2.0,1139,847.0,30000857,28.3,28.3
752,3000,ירושלים,JERUSALEM,2.0,714,848.0,30000852,18.6,18.6
753,3000,ירושלים,JERUSALEM,2.0,2754,851.0,30001352,..,0.0
754,3000,ירושלים,JERUSALEM,2.0,1036,856.0,30000856,18.3,18.3
755,3000,ירושלים,JERUSALEM,2.0,4439,859.0,30000135,6.5,6.5
756,3000,ירושלים,JERUSALEM,2.0,4107,861.0,30000136,..,0.0
757,3000,ירושלים,JERUSALEM,2.0,7307,865.0,30001623,10.4,10.4
758,3000,ירושלים,JERUSALEM,2.0,3093,867.0,30001335,..,0.0
759,3000,ירושלים,JERUSALEM,2.0,5317,877.0,30001215,1,1.0
760,3000,ירושלים,JERUSALEM,2.0,4486,882.0,30001043,41.4,41.4
761,3000,ירושלים,JERUSALEM,2.0,1928,914.0,30001133,..,0.0
762,3000,ירושלים,JERUSALEM,2.0,2070,917.0,30000435,22.9,22.9
763,3000,ירושלים,JERUSALEM,2.0,1042,924.0,30001322,9.6,9.6
764,3000,ירושלים,JERUSALEM,2.0,4809,927.0,30001634,5.2,5.2
765,3000,ירושלים,JERUSALEM,2.0,773,945.0,30000847,24.7,24.7
766,3000,ירושלים,JERUSALEM,2.0,1974,995.0,30001313,12,12.0
767,3000,ירושלים,JERUSALEM,2.0,4191,1019.0,30001216,11.8,11.8
768,3000,ירושלים,JERUSALEM,2.0,2067,1031.0,30001346,3.2,3.2
769,3000,ירושלים,JERUSALEM,2.0,3958,1032.0,30000541,21.4,21.4
770,3000,ירושלים,JERUSALEM,2.0,4310,1044.0,30001351,..,0.0
771,3000,ירושלים,JERUSALEM,2.0,4608,1052.0,30001342,..,0.0
772,3000,ירושלים,JERUSALEM,2.0,1958,1087.0,30001333,,0.0
773,3000,ירושלים,JERUSALEM,2.0,3021,1094.0,30000863,9.8,9.8
774,3000,ירושלים,JERUSALEM,2.0,4184,1105.0,30001217,1.6,1.6
775,3000,ירושלים,JERUSALEM,2.0,1185,1111.0,30001021,21,21.0
776,3000,ירושלים,JERUSALEM,2.0,2525,1131.0,30000131,2,2.0
777,3000,ירושלים,JERUSALEM,2.0,2503,1140.0,30001334,2.7,2.7
778,3000,ירושלים,JERUSALEM,2.0,1093,1152.0,30001336,,0.0
779,3000,ירושלים,JERUSALEM,2.0,2489,1155.0,30001311,7,7.0
780,3000,ירושלים,JERUSALEM,2.0,2521,1204.0,30001044,17.6,17.6
781,3000,ירושלים,JERUSALEM,2.0,2119,1221.0,30001321,,0.0
782,3000,ירושלים,JERUSALEM,2.0,1708,1228.0,30001115,4.9,4.9
783,3000,ירושלים,JERUSALEM,2.0,1963,1237.0,30001314,..,0.0
784,3000,ירושלים,JERUSALEM,2.0,2529,1238.0,30001042,..,0.0
785,3000,ירושלים,JERUSALEM,2.0,5179,1239.0,30001222,..,0.0
786,3000,ירושלים,JERUSALEM,2.0,1806,1243.0,30001644,3.1,3.1
787,3000,ירושלים,JERUSALEM,2.0,3192,1247.0,30001341,..,0.0
788,3000,ירושלים,JERUSALEM,2.0,4711,1277.0,30001011,1.2,1.2
789,3000,ירושלים,JERUSALEM,2.0,2604,1279.0,30000864,6.4,6.4
790,3000,ירושלים,JERUSALEM,2.0,3638,1291.0,30001223,..,0.0
791,3000,ירושלים,JERUSALEM,2.0,3335,1300.0,30001312,3.6,3.6
792,3000,ירושלים,JERUSALEM,2.0,3645,1304.0,30001343,3.2,3.2
793,3000,ירושלים,JERUSALEM,2.0,2178,1359.0,30001041,16,16.0
794,3000,ירושלים,JERUSALEM,2.0,731,1383.0,30000925,..,0.0
795,3000,ירושלים,JERUSALEM,2.0,4112,1388.0,30001144,,0.0
796,3000,ירושלים,JERUSALEM,2.0,3328,1408.0,30001014,3.9,3.9
797,3000,ירושלים,JERUSALEM,2.0,3737,1409.0,30001147,..,0.0
798,3000,ירושלים,JERUSALEM,2.0,5304,1427.0,30001012,..,0.0
799,3000,ירושלים,JERUSALEM,2.0,4629,1467.0,30001013,..,0.0
800,3000,ירושלים,JERUSALEM,2.0,1732,1552.0,30001022,..,0.0
801,1224,כוכב יאיר,KOKHAV YA'IR,10.0,2968,1480.0,12240004,,0.0
802,1224,כוכב יאיר,KOKHAV YA'IR,10.0,2138,1500.0,12240003,,0.0
803,1224,כוכב יאיר,KOKHAV YA'IR,10.0,2182,1602.0,12240001,,0.0
804,1224,כוכב יאיר,KOKHAV YA'IR,10.0,1412,1623.0,12240002,,0.0
805,168,כפר יונה,KEFAR YONA,7.0,9129,1062.0,16800001,0.8,0.8
806,168,כפר יונה,KEFAR YONA,7.0,6698,1145.0,16800002,..,0.0
807,168,כפר יונה,KEFAR YONA,7.0,8890,1198.0,16800003,0.6,0.6
808,6900,כפר סבא,KEFAR SAVA,8.0,4861,760.0,69000012,,0.0
809,6900,כפר סבא,KEFAR SAVA,8.0,3322,1053.0,69000011,..,0.0
810,6900,כפר סבא,KEFAR SAVA,8.0,4665,1054.0,69000044,..,0.0
811,6900,כפר סבא,KEFAR SAVA,8.0,3454,1168.0,69000054,,0.0
812,6900,כפר סבא,KEFAR SAVA,8.0,4560,1173.0,69000051,,0.0
813,6900,כפר סבא,KEFAR SAVA,8.0,3232,1213.0,69000055,,0.0
814,6900,כפר סבא,KEFAR SAVA,8.0,3456,1218.0,69000056,..,0.0
815,6900,כפר סבא,KEFAR SAVA,8.0,3110,1225.0,69000052,,0.0
816,6900,כפר סבא,KEFAR SAVA,8.0,2061,1254.0,69000035,,0.0
817,6900,כפר סבא,KEFAR SAVA,8.0,3469,1266.0,69000036,,0.0
818,6900,כפר סבא,KEFAR SAVA,8.0,2716,1286.0,69000043,..,0.0
819,6900,כפר סבא,KEFAR SAVA,8.0,3527,1319.0,69000041,,0.0
820,6900,כפר סבא,KEFAR SAVA,8.0,2738,1344.0,69000045,,0.0
821,6900,כפר סבא,KEFAR SAVA,8.0,2565,1364.0,69000032,,0.0
822,6900,כפר סבא,KEFAR SAVA,8.0,3199,1369.0,69000037,..,0.0
823,6900,כפר סבא,KEFAR SAVA,8.0,2354,1378.0,69000042,..,0.0
824,6900,כפר סבא,KEFAR SAVA,8.0,5324,1398.0,69000013,,0.0
825,6900,כפר סבא,KEFAR SAVA,8.0,3246,1400.0,69000053,..,0.0
826,6900,כפר סבא,KEFAR SAVA,8.0,2560,1412.0,69000033,,0.0
827,6900,כפר סבא,KEFAR SAVA,8.0,3613,1433.0,69000034,,0.0
828,6900,כפר סבא,KEFAR SAVA,8.0,2717,1443.0,69000031,,0.0
829,6900,כפר סבא,KEFAR SAVA,8.0,11297,1450.0,69000021,..,0.0
830,6900,כפר סבא,KEFAR SAVA,8.0,1656,1456.0,69000016,,0.0
831,6900,כפר סבא,KEFAR SAVA,8.0,4365,1470.0,69000015,,0.0
832,6900,כפר סבא,KEFAR SAVA,8.0,12863,1543.0,69000022,..,0.0
833,1139,כרמיאל,KARMI'EL,6.0,4098,213.0,11390012,11.7,11.7
834,1139,כרמיאל,KARMI'EL,6.0,3777,382.0,11390013,12.4,12.4
835,1139,כרמיאל,KARMI'EL,6.0,3606,515.0,11390014,2.6,2.6
836,1139,כרמיאל,KARMI'EL,6.0,4153,666.0,11390023,11.7,11.7
837,1139,כרמיאל,KARMI'EL,6.0,2043,684.0,11390031,,0.0
838,1139,כרמיאל,KARMI'EL,6.0,2575,731.0,11390021,..,0.0
839,1139,כרמיאל,KARMI'EL,6.0,4516,784.0,11390024,..,0.0
840,1139,כרמיאל,KARMI'EL,6.0,4966,824.0,11390033,1.9,1.9
841,1139,כרמיאל,KARMI'EL,6.0,3690,834.0,11390035,..,0.0
842,1139,כרמיאל,KARMI'EL,6.0,5639,1004.0,11390034,..,0.0
843,1139,כרמיאל,KARMI'EL,6.0,2590,1056.0,11390022,..,0.0
844,1139,כרמיאל,KARMI'EL,6.0,4512,1297.0,11390032,,0.0
845,7000,לוד,LOD,4.0,4816,41.0,70000044,,0.0
846,7000,לוד,LOD,4.0,6292,71.0,70000012,..,0.0
847,7000,לוד,LOD,4.0,4287,108.0,70000015,,0.0
848,7000,לוד,LOD,4.0,3967,199.0,70000014,..,0.0
849,7000,לוד,LOD,4.0,2864,275.0,70000041,3.9,3.9
850,7000,לוד,LOD,4.0,1757,324.0,70000043,,0.0
851,7000,לוד,LOD,4.0,6792,335.0,70000042,34.6,34.6
852,7000,לוד,LOD,4.0,2319,388.0,70000031,,0.0
853,7000,לוד,LOD,4.0,4777,418.0,70000032,4.1,4.1
854,7000,לוד,LOD,4.0,7346,468.0,70000013,..,0.0
855,7000,לוד,LOD,4.0,3558,519.0,70000022,2.3,2.3
856,7000,לוד,LOD,4.0,2778,676.0,70000052,,0.0
857,7000,לוד,LOD,4.0,3033,695.0,70000025,,0.0
858,7000,לוד,LOD,4.0,5976,717.0,70000023,42.6,42.6
859,7000,לוד,LOD,4.0,4175,750.0,70000021,2.3,2.3
860,7000,לוד,LOD,4.0,3260,775.0,70000053,,0.0
861,7000,לוד,LOD,4.0,2276,778.0,70000054,,0.0
862,7000,לוד,LOD,4.0,3121,852.0,70000024,..,0.0
863,7000,לוד,LOD,4.0,3384,925.0,70000051,2.1,2.1
864,1015,מבשרת ציון,MEVASSERET ZIYYON,8.0,3686,1034.0,10150006,,0.0
865,1015,מבשרת ציון,MEVASSERET ZIYYON,8.0,5818,1154.0,10150002,..,0.0
866,1015,מבשרת ציון,MEVASSERET ZIYYON,8.0,4682,1158.0,10150005,5,5.0
867,1015,מבשרת ציון,MEVASSERET ZIYYON,8.0,2172,1393.0,10150004,,0.0
868,1015,מבשרת ציון,MEVASSERET ZIYYON,8.0,4311,1539.0,10150003,,0.0
869,1015,מבשרת ציון,MEVASSERET ZIYYON,8.0,3256,1541.0,10150001,,0.0
870,874,מגדל העמק,MIGDAL HAEMEQ,5.0,3965,215.0,87400003,32.9,32.9
871,874,מגדל העמק,MIGDAL HAEMEQ,5.0,3263,240.0,87400002,20.1,20.1
872,874,מגדל העמק,MIGDAL HAEMEQ,5.0,3841,263.0,87400001,15.8,15.8
873,874,מגדל העמק,MIGDAL HAEMEQ,5.0,3031,411.0,87400005,2.9,2.9
874,874,מגדל העמק,MIGDAL HAEMEQ,5.0,150,788.0,87400008,,0.0
875,874,מגדל העמק,MIGDAL HAEMEQ,5.0,5307,825.0,87400006,10.6,10.6
876,874,מגדל העמק,MIGDAL HAEMEQ,5.0,2766,905.0,87400007,..,0.0
877,874,מגדל העמק,MIGDAL HAEMEQ,5.0,3204,979.0,87400009,3,3.0
878,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,140,1196.0,12000014,,0.0
879,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,4857,1308.0,12000013,,0.0
880,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,12328,1322.0,12000021,,0.0
881,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,4594,1327.0,12000012,..,0.0
882,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,3496,1330.0,12000016,..,0.0
883,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,6855,1337.0,12000022,,0.0
884,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,4908,1341.0,12000026,,0.0
885,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,6659,1342.0,12000024,..,0.0
886,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,2914,1379.0,12000031,,0.0
887,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,6194,1380.0,12000015,,0.0
888,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,5136,1381.0,12000023,,0.0
889,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,4831,1402.0,12000025,,0.0
890,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,4097,1405.0,12000017,..,0.0
891,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,9186,1421.0,12000034,,0.0
892,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,3093,1430.0,12000011,,0.0
893,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,5929,1473.0,12000033,,0.0
894,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,2940,1626.0,12000041,,0.0
895,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,2812,1627.0,12000042,,0.0
896,1200,מודיעין-מכבים-רעות,MODI'IN-MAKKABBIM-RE'UT,9.0,2288,1635.0,12000043,,0.0
897,3797,מודיעין עילית,MODI'IN ILLIT,1.0,4646,14.0,37970003,100,100.0
898,3797,מודיעין עילית,MODI'IN ILLIT,1.0,7939,18.0,37970004,99.8,99.8
899,3797,מודיעין עילית,MODI'IN ILLIT,1.0,9120,19.0,37970008,99.9,99.9
900,3797,מודיעין עילית,MODI'IN ILLIT,1.0,13859,24.0,37970009,,0.0
901,3797,מודיעין עילית,MODI'IN ILLIT,1.0,12569,28.0,37970007,99.7,99.7
902,3797,מודיעין עילית,MODI'IN ILLIT,1.0,6049,29.0,37970010,,0.0
903,3797,מודיעין עילית,MODI'IN ILLIT,1.0,13379,39.0,37970002,99.7,99.7
904,3797,מודיעין עילית,MODI'IN ILLIT,1.0,4159,47.0,37970006,98.7,98.7
905,3797,מודיעין עילית,MODI'IN ILLIT,1.0,4648,73.0,37970005,99.4,99.4
906,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,2243,446.0,36160006,12.3,12.3
907,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,3955,526.0,36160005,6.5,6.5
908,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,213,532.0,36160001,,0.0
909,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,3811,862.0,36160007,6.3,6.3
910,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,4058,908.0,36160002,..,0.0
911,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,3564,928.0,36160004,..,0.0
912,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,7502,968.0,36160003,..,0.0
913,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,4619,969.0,36160009,..,0.0
914,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,3476,1011.0,36160010,..,0.0
915,3616,מעלה אדומים,MA'ALE ADUMMIM,6.0,4595,1025.0,36160008,..,0.0
916,1063,מעלות-תרשיחא,MA'ALOT-TARSHIHA,5.0,4956,315.0,10630005,2.1,2.1
917,1063,מעלות-תרשיחא,MA'ALOT-TARSHIHA,5.0,4079,706.0,10630003,,0.0
918,1063,מעלות-תרשיחא,MA'ALOT-TARSHIHA,5.0,4734,718.0,10630004,11.9,11.9
919,1063,מעלות-תרשיחא,MA'ALOT-TARSHIHA,5.0,3781,766.0,10630006,,0.0
920,1063,מעלות-תרשיחא,MA'ALOT-TARSHIHA,5.0,4219,1018.0,10630001,1.9,1.9
921,9100,נהרייה,NAHARIYYA,6.0,2822,282.0,91000014,,0.0
922,9100,נהרייה,NAHARIYYA,6.0,1732,289.0,91000022,,0.0
923,9100,נהרייה,NAHARIYYA,6.0,4655,356.0,91000021,4.5,4.5
924,9100,נהרייה,NAHARIYYA,6.0,4078,668.0,91000024,..,0.0
925,9100,נהרייה,NAHARIYYA,6.0,5612,814.0,91000013,4.7,4.7
926,9100,נהרייה,NAHARIYYA,6.0,3228,846.0,91000034,..,0.0
927,9100,נהרייה,NAHARIYYA,6.0,6895,880.0,91000023,..,0.0
928,9100,נהרייה,NAHARIYYA,6.0,4493,954.0,91000032,..,0.0
929,9100,נהרייה,NAHARIYYA,6.0,3420,959.0,91000043,..,0.0
930,9100,נהרייה,NAHARIYYA,6.0,3902,964.0,91000033,..,0.0
931,9100,נהרייה,NAHARIYYA,6.0,5744,984.0,91000041,,0.0
932,9100,נהרייה,NAHARIYYA,6.0,4294,1007.0,91000031,..,0.0
933,9100,נהרייה,NAHARIYYA,6.0,7076,1187.0,91000042,,0.0
934,1061,נוף הגליל,NOF HAGALIL,5.0,3300,295.0,10610022,4.9,4.9
935,1061,נוף הגליל,NOF HAGALIL,5.0,2058,316.0,10610023,..,0.0
936,1061,נוף הגליל,NOF HAGALIL,5.0,2999,326.0,10610041,..,0.0
937,1061,נוף הגליל,NOF HAGALIL,5.0,2602,336.0,10610033,..,0.0
938,1061,נוף הגליל,NOF HAGALIL,5.0,2894,362.0,10610034,2.8,2.8
939,1061,נוף הגליל,NOF HAGALIL,5.0,2852,501.0,10610024,6.5,6.5
940,1061,נוף הגליל,NOF HAGALIL,5.0,3647,528.0,10610012,32.5,32.5
941,1061,נוף הגליל,NOF HAGALIL,5.0,1545,540.0,10610042,..,0.0
942,1061,נוף הגליל,NOF HAGALIL,5.0,3479,670.0,10610021,3.9,3.9
943,1061,נוף הגליל,NOF HAGALIL,5.0,4612,697.0,10610043,1.3,1.3
944,1061,נוף הגליל,NOF HAGALIL,5.0,2708,843.0,10610031,..,0.0
945,1061,נוף הגליל,NOF HAGALIL,5.0,6760,894.0,10610011,..,0.0
946,1061,נוף הגליל,NOF HAGALIL,5.0,2100,1185.0,10610032,..,0.0
947,7200,נס ציונה,NES ZIYYONA,8.0,4044,941.0,72000001,3.9,3.9
948,7200,נס ציונה,NES ZIYYONA,8.0,3325,1057.0,72000003,,0.0
949,7200,נס ציונה,NES ZIYYONA,8.0,4360,1102.0,72000004,..,0.0
950,7200,נס ציונה,NES ZIYYONA,8.0,6094,1256.0,72000007,,0.0
951,7200,נס ציונה,NES ZIYYONA,8.0,6456,1306.0,72000008,1.8,1.8
952,7200,נס ציונה,NES ZIYYONA,8.0,6479,1459.0,72000002,..,0.0
953,7200,נס ציונה,NES ZIYYONA,8.0,6402,1507.0,72000011,,0.0
954,7200,נס ציונה,NES ZIYYONA,8.0,3801,1560.0,72000005,,0.0
955,7200,נס ציונה,NES ZIYYONA,8.0,8804,1563.0,72000006,..,0.0
956,7300,נצרת,NAZARETH,3.0,4858,195.0,73000042,,0.0
957,7300,נצרת,NAZARETH,3.0,2101,203.0,73000044,,0.0
958,7300,נצרת,NAZARETH,3.0,3083,207.0,73000043,,0.0
959,7300,נצרת,NAZARETH,3.0,3745,223.0,73000033,,0.0
960,7300,נצרת,NAZARETH,3.0,3530,231.0,73000031,,0.0
961,7300,נצרת,NAZARETH,3.0,6385,259.0,73000012,,0.0
962,7300,נצרת,NAZARETH,3.0,8476,290.0,73000032,,0.0
963,7300,נצרת,NAZARETH,3.0,5546,296.0,73000034,,0.0
964,7300,נצרת,NAZARETH,3.0,2162,307.0,73000021,,0.0
965,7300,נצרת,NAZARETH,3.0,5632,321.0,73000013,,0.0
966,7300,נצרת,NAZARETH,3.0,1267,323.0,73000014,,0.0
967,7300,נצרת,NAZARETH,3.0,3564,378.0,73000022,,0.0
968,7300,נצרת,NAZARETH,3.0,5991,389.0,73000015,,0.0
969,7300,נצרת,NAZARETH,3.0,4959,435.0,73000041,,0.0
970,7300,נצרת,NAZARETH,3.0,3162,613.0,73000023,,0.0
971,7300,נצרת,NAZARETH,3.0,8348,615.0,73000035,,0.0
972,7300,נצרת,NAZARETH,3.0,2298,629.0,73000045,,0.0
973,7300,נצרת,NAZARETH,3.0,2245,921.0,73000011,,0.0
974,2500,נשר,NESHER,7.0,3477,345.0,25000002,..,0.0
975,2500,נשר,NESHER,7.0,2610,682.0,25000003,,0.0
976,2500,נשר,NESHER,7.0,171,844.0,25000001,,0.0
977,2500,נשר,NESHER,7.0,3359,922.0,25000006,..,0.0
978,2500,נשר,NESHER,7.0,3603,1124.0,25000005,,0.0
979,2500,נשר,NESHER,7.0,3803,1209.0,25000004,..,0.0
980,2500,נשר,NESHER,7.0,7122,1407.0,25000007,..,0.0
981,246,נתיבות,NETIVOT,3.0,2031,168.0,24600001,40.1,40.1
982,246,נתיבות,NETIVOT,3.0,5235,177.0,24600005,76.5,76.5
983,246,נתיבות,NETIVOT,3.0,5883,181.0,24600002,64.9,64.9
984,246,נתיבות,NETIVOT,3.0,9320,364.0,24600007,42,42.0
985,246,נתיבות,NETIVOT,3.0,3444,392.0,24600004,38.7,38.7
986,246,נתיבות,NETIVOT,3.0,8445,495.0,24600006,29.9,29.9
987,246,נתיבות,NETIVOT,3.0,3130,525.0,24600008,..,0.0
988,7400,נתניה,NETANYA,6.0,3681,166.0,74000223,80.6,80.6
989,7400,נתניה,NETANYA,6.0,6979,220.0,74000322,1,1.0
990,7400,נתניה,NETANYA,6.0,3953,280.0,74000211,..,0.0
991,7400,נתניה,NETANYA,6.0,5026,308.0,74000431,10.5,10.5
992,7400,נתניה,NETANYA,6.0,2793,313.0,74000311,..,0.0
993,7400,נתניה,NETANYA,6.0,2145,325.0,74000312,,0.0
994,7400,נתניה,NETANYA,6.0,4977,342.0,74000422,,0.0
995,7400,נתניה,NETANYA,6.0,1648,361.0,74000512,8.7,8.7
996,7400,נתניה,NETANYA,6.0,3206,365.0,74000522,,0.0
997,7400,נתניה,NETANYA,6.0,4811,402.0,74000113,1.7,1.7
998,7400,נתניה,NETANYA,6.0,2729,407.0,74000313,..,0.0
999,7400,נתניה,NETANYA,6.0,3397,450.0,74000212,9.9,9.9
1000,7400,נתניה,NETANYA,6.0,3730,457.0,74000421,..,0.0
1001,7400,נתניה,NETANYA,6.0,3464,461.0,74000333,28.6,28.6
1002,7400,נתניה,NETANYA,6.0,2018,466.0,74000324,,0.0
1003,7400,נתניה,NETANYA,6.0,1753,490.0,74000432,9.5,9.5
1004,7400,נתניה,NETANYA,6.0,2321,492.0,74000332,31.9,31.9
1005,7400,נתניה,NETANYA,6.0,4370,505.0,74000521,..,0.0
1006,7400,נתניה,NETANYA,6.0,3476,518.0,74000321,..,0.0
1007,7400,נתניה,NETANYA,6.0,2493,535.0,74000331,,0.0
1008,7400,נתניה,NETANYA,6.0,10566,552.0,74000352,22.4,22.4
1009,7400,נתניה,NETANYA,6.0,2733,557.0,74000343,19.8,19.8
1010,7400,נתניה,NETANYA,6.0,5930,577.0,74000351,30.7,30.7
1011,7400,נתניה,NETANYA,6.0,4535,598.0,74000221,24.9,24.9
1012,7400,נתניה,NETANYA,6.0,2046,602.0,74000355,5.4,5.4
1013,7400,נתניה,NETANYA,6.0,3516,606.0,74000323,..,0.0
1014,7400,נתניה,NETANYA,6.0,3123,610.0,74000233,,0.0
